city,state,lat,lng
Juncal,PR,18.3125,-66.9219
Benham,KY,36.9652,-82.9544
Scribner,NE,41.6651,-96.6653
Vici,OK,36.1488,-99.2994
Walworth,NY,43.1396,-77.2793
Sarepta,LA,32.8963,-93.4517
McClure,OH,41.3709,-83.9415
Hershey,NE,41.1602,-100.9985
University of California-Merced,CA,37.3666,-120.4192
Coal City,WV,37.6776,-81.218
Muddy,MT,45.5798,-106.7754
South Fork,CO,37.6691,-106.6417
Delleker,CA,39.8102,-120.4968
Clay City,IL,38.6858,-88.3486
Courtland,AL,34.6703,-87.326
Smoot,WY,42.6184,-110.9155
Ocracoke,NC,35.1264,-75.9212
Pecan Hill,TX,32.4907,-96.7813
Climax,MI,42.2383,-85.336
Loleta,CA,40.6408,-124.2225
McCartys Village,NM,35.0614,-107.6634
Prospect,OR,42.7526,-122.4757
Browndale,PA,41.6563,-75.4543
Greensburg,KS,37.6049,-99.2895
Randolph,UT,41.6655,-111.1846
Albert City,IA,42.7816,-94.9491
Brownstown,IL,38.9942,-88.9554
Sioux Rapids,IA,42.8916,-95.1484
Mechanicsville,CT,41.9545,-71.8851
Forestville,NY,42.4691,-79.1755
Sequoyah,OK,36.3798,-95.5969
Pine Valley,NY,42.2272,-76.847
Leakey,TX,29.7254,-99.7631
North San Pedro,TX,27.8027,-97.682
Ashmore,IL,39.5306,-88.0201
Bloomville,OH,41.0514,-83.0137
Glasford,IL,40.5728,-89.813
Deer Park,CA,38.536,-122.4679
Cumby,TX,33.1354,-95.8394
Hazleton,IA,42.6178,-91.9057
Green River,UT,38.9935,-110.1723
Laytonville,CA,39.6715,-123.4945
Lyndon Station,WI,43.7088,-89.8937
Quentin,PA,40.283,-76.4363
Trout Lake,WA,45.9976,-121.529
Le Grand,IA,42.0067,-92.775
Welling,OK,35.8808,-94.8712
Guy,AR,35.3273,-92.3367
Fletcher,OH,40.1417,-84.1119
Twin Valley,MN,47.2588,-96.2592
McGregor,IA,43.0246,-91.1819
Roff,OK,34.6286,-96.8412
Scotts Corners,NY,41.1889,-73.5561
Onamia,MN,46.0703,-93.6669
Allenport,PA,40.3686,-77.8707
Aquasco,MD,38.5913,-76.7074
Oneida,IL,41.0722,-90.2247
Atlas,PA,40.7974,-76.4284
Lidgerwood,ND,46.0738,-97.1451
Alger,OH,40.7096,-83.8441
Sabin,MN,46.7814,-96.6542
Scooba,MS,32.8302,-88.4771
Reynolds,IN,40.7492,-86.8743
Holdingford,MN,45.7304,-94.4714
Plandome Manor,NY,40.8147,-73.6984
McDowell,KY,37.459,-82.734
Dudley,GA,32.532,-83.0805
McCool Junction,NE,40.744,-97.6007
New Market,PA,40.223,-76.8561
Jeffersonville,VT,44.6427,-72.8282
Brevig Mission,AK,65.3413,-166.4953
Benzonia,MI,44.6161,-86.0989
Little Falls,ME,43.7312,-70.4301
Bertrand,NE,40.5263,-99.6324
Deercroft,NC,34.9592,-79.4352
Aaronsburg,PA,40.9042,-77.4513
Pea Ridge,AL,33.1454,-86.9372
Smith Corner,CA,35.4788,-119.2771
Wainwright,AK,70.638,-159.9713
Ideal,GA,32.3726,-84.1894
Minto,ND,48.2924,-97.373
Honduras,PR,18.1412,-66.2004
Sterling,NE,40.4612,-96.3776
Russellville,OH,38.8674,-83.7879
Fincastle,KY,38.3081,-85.5415
Napi Headquarters,NM,36.6505,-108.2145
New Tripoli,PA,40.6773,-75.7498
Tonica,IL,41.2159,-89.0702
Adena,OH,40.2166,-80.8762
Helena,SC,34.2807,-81.6445
North Freedom,WI,43.459,-89.8603
Meriden,KS,39.1897,-95.568
Newcastle,TX,33.1951,-98.7436
Picture Rocks,PA,41.2804,-76.7079
Sanford,MI,43.6777,-84.3803
Pleasant Hope,MO,37.465,-93.2743
Miracle Valley,AZ,31.3829,-110.1485
Stratton,CO,39.3029,-102.6034
Hayneville,AL,32.1822,-86.5787
Indian Field,CT,41.0218,-73.6071
Cynthiana,IN,38.1872,-87.7086
Stillmore,GA,32.441,-82.2145
Nortonville,KS,39.4159,-95.3304
East Bend,NC,36.2178,-80.5085
Morehouse,MO,36.8463,-89.6911
Virgin,UT,37.1979,-113.2071
North City,IL,37.9918,-89.0635
Arapaho,OK,35.5778,-98.9592
La Puebla,NM,35.9882,-106.0005
JAARS,NC,34.8623,-80.7489
Florien,LA,31.448,-93.4583
Ray,ND,48.3416,-103.1636
Slovan,PA,40.3595,-80.385
St. Lucie Village,FL,27.4967,-80.3417
Ruby,MI,43.0323,-82.6118
Hemingford,NE,42.3214,-103.0754
Lost Nation,IL,41.9125,-89.369
Modjeska,CA,33.7091,-117.6299
Mosier,OR,45.685,-121.3951
Nelsonville,NY,41.4291,-73.9466
Wallace,CA,38.2039,-120.9609
Washburn,IA,42.4111,-92.2685
Polkville,MS,32.1909,-89.696
Alma Center,WI,44.437,-90.9128
Gouldsboro,PA,41.2429,-75.4449
Adairville,KY,36.671,-86.856
West Salem,IL,38.5198,-88.0092
Lenox,GA,31.2672,-83.4673
Pilot Station,AK,61.9422,-162.8828
Mount Summit,IN,40.0035,-85.3861
Mendon,OH,40.6733,-84.5174
East Galesburg,IL,40.9429,-90.3109
Lydia,LA,29.9263,-91.7813
Arizona Village,AZ,34.8546,-114.5895
Siren,WI,45.7826,-92.3823
Humphrey,NE,41.6884,-97.4852
Star Lake,NY,44.1613,-75.0363
Butte Creek Canyon,CA,39.7489,-121.6968
Teec Nos Pos,AZ,36.9221,-109.0753
South New Castle,PA,40.9748,-80.3456
Minatare,NE,41.8111,-103.5017
Kapp Heights,PA,40.8995,-76.809
McDonald,TN,35.1088,-84.9853
Smithers,WV,38.1685,-81.2991
Bonanza,AR,35.2335,-94.4167
Patterson Heights,PA,40.739,-80.3263
Canistota,SD,43.5978,-97.2926
Wayne Lakes,OH,40.0216,-84.6625
Corinna,ME,44.9223,-69.2628
St. Clair,MN,44.0839,-93.8605
Deerwood,MN,46.4729,-93.9
Enterprise,KS,38.9029,-97.1163
Stewartsville,NJ,40.6889,-75.1022
Wataga,IL,41.0253,-90.2754
Bloomington,WI,42.8931,-90.9264
Pasadena Park,MO,38.711,-90.2974
Gaston,IN,40.314,-85.501
Jamesport,MO,39.9749,-93.8029
Folsom,LA,30.631,-90.1941
Lynch,KY,36.9641,-82.9138
Dubach,LA,32.702,-92.6575
Kimball,MN,45.3143,-94.3008
Alliance,NC,35.1434,-76.8084
Benítez,PR,18.2726,-65.8788
Garber,OK,36.4367,-97.581
Elsah,IL,38.9541,-90.3553
Golden City,MO,37.3931,-94.0942
Ranshaw,PA,40.7856,-76.5172
McLean,IL,40.3136,-89.1686
Bailey's Prairie,TX,29.1527,-95.4977
Burke,SD,43.1827,-99.2923
Grayland,WA,46.8304,-124.0898
Christiansburg,OH,40.0568,-84.0255
Retreat,TX,32.0507,-96.4787
Pittsford,MI,41.8619,-84.4771
Dale,WI,44.2757,-88.673
Nelliston,NY,42.9318,-74.6099
Marshallville,OH,40.8997,-81.7329
Lawrenceville,PA,41.9959,-77.1304
Houck,AZ,35.2714,-109.2237
Bethlehem,GA,33.9368,-83.7102
Monroe,IN,40.7451,-84.9409
Spring Valley,KY,38.2968,-85.6108
Noonday,TX,32.2441,-95.3972
Pabellones,PR,18.4412,-66.2156
Big Stone City,SD,45.2985,-96.4657
Keezletown,VA,38.4115,-78.8004
Lake Tapawingo,MO,39.0195,-94.3132
Antelope,SD,43.3087,-100.6306
Pattison,TX,29.8184,-95.9765
McBain,MI,44.1961,-85.2154
Canton,KS,38.3857,-97.4303
Oxford,MD,38.685,-76.1702
Rohrerstown,PA,40.0529,-76.36
Summit,AR,36.2522,-92.6886
Robinette,WV,37.7856,-81.7879
Kopperston,WV,37.7502,-81.5764
Bairdford,PA,40.6279,-79.8813
Kipnuk,AK,59.9373,-164.0616
Coleman,FL,28.8028,-82.0707
Windfall City,IN,40.3619,-85.9584
Lake City,MI,44.3297,-85.2085
Exira,IA,41.5919,-94.8811
Wadsworth,NV,39.6322,-119.2901
Lake Village,IN,41.1308,-87.439
Ducor,CA,35.8927,-119.047
Avon,SD,43.0052,-98.0593
Minor Hill,TN,35.0424,-87.1654
Stanton,TN,35.4613,-89.4012
Pelham,TN,35.3342,-85.8703
Beaver Springs,PA,40.7448,-77.2168
Kinston,AL,31.22,-86.1705
Carbonado,WA,47.0806,-122.0536
Garland,NC,34.7859,-78.3947
Johnson Siding,SD,44.0846,-103.438
Weir,MS,33.2635,-89.2905
Mount Sidney,VA,38.2586,-78.9654
Scio,OH,40.399,-81.0882
Piper City,IL,40.7562,-88.189
Westmoreland,KS,39.3941,-96.4137
Esperanza,PR,18.1021,-65.4798
Quasqueton,IA,42.3945,-91.7578
White Mills,PA,41.535,-75.2021
Lumberport,WV,39.3741,-80.3484
Kingston,OH,39.4722,-82.9121
Armstrong,IA,43.3944,-94.4836
Rougemont,NC,36.221,-78.9207
Fairfax,MO,40.3392,-95.3919
New Houlka,MS,34.0363,-89.0211
Appling,GA,33.5588,-82.3183
Fountain City,IN,39.9549,-84.9192
Powder Horn,WY,44.6912,-106.9728
Selby,SD,45.5057,-100.0329
Scurry,TX,32.5125,-96.3846
Valley View,TX,33.4859,-97.1601
Thunderbird Bay,TX,31.9087,-99.0207
Wayne,OK,34.917,-97.3166
Bentleyville,OH,41.4121,-81.4121
Townsend,TN,35.6763,-83.7529
Glen Ullin,ND,46.812,-101.8333
Cotton Valley,LA,32.8135,-93.4228
Annabella,UT,38.7059,-112.0587
Cimarron,NM,36.5083,-104.9104
Knollwood,TX,33.6893,-96.6185
Baneberry,TN,36.0465,-83.2782
Herminie,PA,40.2634,-79.7137
Pocono Mountain Lake Estates,PA,41.1567,-74.9646
Hurst,IL,37.8349,-89.1443
Oak Creek,CO,40.2741,-106.9575
Clarks Hill,IN,40.2472,-86.7243
Rosman,NC,35.1458,-82.82
Underwood,ND,47.455,-101.1417
Cherokee,KS,37.345,-94.8215
Red Creek,NY,43.2488,-76.7225
Walnut,MS,34.9497,-88.9236
Blackduck,MN,47.7263,-94.548
Lowden,IA,41.8589,-90.923
Corsica,SD,43.4223,-98.4073
Petersburg,TX,33.871,-101.5974
Port Austin,MI,44.0431,-82.9945
Greenwood,MN,44.9122,-93.555
Wickett,TX,31.5673,-103.006
North High Shoals,GA,33.8271,-83.5014
Chilton,TX,31.2848,-97.0607
Wausa,NE,42.4978,-97.5393
Vermont,IL,40.2957,-90.429
Kasigluk,AK,60.8785,-162.5272
East Millstone,NJ,40.5011,-74.5661
Winfall,NC,36.2105,-76.4548
Bay Shore,MI,45.3609,-85.1115
St. Florian,AL,34.8739,-87.6241
Glasgow,OR,43.4371,-124.1961
Ehrenberg,AZ,33.6175,-114.4883
Vernon,MI,42.9392,-84.033
Hondah,AZ,34.086,-109.9149
Low Mountain,AZ,35.9481,-110.0981
Marcy,NY,43.1373,-75.268
Clover,VA,36.8389,-78.7284
Central Aguirre,PR,17.9559,-66.2265
Nicholson,PA,41.6268,-75.7862
San Pablo,NM,32.2507,-106.7626
Tresckow,PA,40.916,-75.9656
Randall,MN,46.0887,-94.5007
Fair Bluff,NC,34.3126,-79.0333
Rockvale,CO,38.3644,-105.1646
Beaver,WV,37.7356,-81.15
Corfu,NY,42.9611,-78.4028
Isle,MN,46.1389,-93.4592
Unionville,NY,41.3013,-74.5619
McKnightstown,PA,39.8735,-77.3302
La Center,KY,37.0749,-88.9748
Parkin,AR,35.2629,-90.553
Barboursville,VA,38.1704,-78.2831
Gouglersville,PA,40.2702,-76.0192
Olympian Village,MO,38.1347,-90.4582
Avon,IL,40.662,-90.4352
Dalton City,IL,39.7169,-88.807
Wickes,AR,34.2988,-94.3331
Akutan,AK,54.1594,-165.7328
St. Stephen,MN,45.701,-94.2742
Smallwood,NY,41.6606,-74.8159
Derby Center,VT,44.9549,-72.1361
Kingman,IN,39.9664,-87.2782
Emily,MN,46.7601,-93.9665
South Vinemont,AL,34.2349,-86.8642
Metamora,MI,42.9422,-83.2897
Golden,IL,40.1104,-91.0193
Myrtle Springs,TX,32.6151,-95.9329
Raymond,MN,45.0184,-95.2367
Wolsey,SD,44.4105,-98.4738
Alexandria,SD,43.6541,-97.7798
Friendship,TN,35.9084,-89.2414
Trego,MT,48.6558,-114.929
Blucksberg Mountain,SD,44.3593,-103.4538
Golconda,IL,37.3619,-88.487
Golden Beach,FL,25.966,-80.121
Sherrard,IL,41.3109,-90.4991
Bowman,SC,33.3483,-80.6843
Pescadero,CA,37.2507,-122.3725
Bella Villa,MO,38.5436,-90.2855
Lacomb,OR,44.5844,-122.7417
Grannis,AR,34.2398,-94.322
Edenburg,PA,40.5658,-75.9593
Juniata Gap,PA,40.5518,-78.4332
Sewickley Heights,PA,40.5595,-80.1528
Norfork,AR,36.2099,-92.2803
McClellanville,SC,33.0865,-79.468
Cedarville,IL,42.3757,-89.6362
Hayes,LA,30.1112,-92.9236
Boswell,OK,34.0278,-95.8685
Crescent Valley,NV,40.4198,-116.5753
Freeman,MO,38.6215,-94.5057
Arlington,OR,45.7207,-120.1887
Beckville,TX,32.2436,-94.4561
Batavia,MT,48.1778,-114.4107
Tekoa,WA,47.2248,-117.0731
Fairfield,OK,35.8407,-94.6061
Overton,NE,40.7405,-99.5374
Aulander,NC,36.228,-77.1136
Masthope,PA,41.5155,-75.0257
Ty Ty,GA,31.472,-83.6509
Screven,GA,31.484,-82.0171
Milstead,GA,33.6867,-83.9904
East Tulare Villa,CA,36.2038,-119.2803
Dayton,IA,42.2622,-94.0711
Tumbling Shoals,AR,35.5472,-91.9734
San Antonito,NM,35.1574,-106.3475
Hilltop,TX,28.6938,-99.1761
Lincoln Park,GA,32.8674,-84.3348
Thaxton,MS,34.3071,-89.1745
Mooringsport,LA,32.6824,-93.9605
Gassaway,WV,38.6702,-80.7717
McLeansville,NC,36.1045,-79.6554
Avella,PA,40.2737,-80.4672
Minnesota Lake,MN,43.8409,-93.8279
Varna,NY,42.4525,-76.4383
Port Trevorton,PA,40.6924,-76.894
Nocona Hills,TX,33.8524,-97.6435
Gilberton,PA,40.7961,-76.2235
Kooskia,ID,46.1415,-115.9765
Brewster,MN,43.6973,-95.4645
Alger,WA,48.6175,-122.3368
Chilcoot-Vinton,CA,39.8067,-120.1388
Adelino,NM,34.7064,-106.7318
Paxton,FL,30.9746,-86.3099
Deal,NJ,40.2497,-73.9976
Colo,IA,42.0145,-93.3186
Moreland,GA,33.2861,-84.7699
Centerville,LA,29.7558,-91.428
Belfield,ND,46.886,-103.1952
Johnson,OK,35.4064,-96.8444
Dudleyville,AZ,32.9127,-110.7345
Fish Lake,IN,41.5616,-86.5513
Shelby,NE,41.194,-97.426
Lattimer,PA,40.9929,-75.9607
Rock Island,OK,35.1831,-94.4811
Sanders,AZ,35.2095,-109.3224
New Straitsville,OH,39.5793,-82.2343
Philadelphia,TN,35.6791,-84.3999
Cokeburg,PA,40.1,-80.0656
Russellville,TN,36.258,-83.1966
South Coffeyville,OK,36.9921,-95.6219
Loretto,KY,37.6351,-85.3985
Green Valley,IL,40.4072,-89.6443
Philo,OH,39.8613,-81.9087
Cashiers,NC,35.1066,-83.0971
Upper Marlboro,MD,38.8153,-76.7514
East Stone Gap,VA,36.8657,-82.7435
Timber Lakes,UT,40.4733,-111.2533
Maury City,TN,35.8145,-89.2239
Saluda,NC,35.2375,-82.3469
Jamestown,PA,41.4843,-80.437
Natural Steps,AR,34.8668,-92.4881
McLaughlin,SD,45.8132,-100.8108
Middle Amana,IA,41.7948,-91.9015
Woodland,AL,33.3756,-85.3974
Sand Springs,TX,32.2795,-101.3496
Pittsburg,IL,37.7771,-88.8499
Carlton,MT,46.6796,-114.0718
Sankertown,PA,40.4714,-78.5919
Chumuckla,FL,30.7826,-87.2309
Baywood,VA,36.6172,-81.0094
Mellen,WI,46.324,-90.6605
Mound City,IL,37.0854,-89.1628
Norwood,MO,37.1072,-92.4189
Poulan,GA,31.5145,-83.7898
Elliott,MS,33.6913,-89.7525
Williamson,GA,33.1777,-84.3581
Hardin,MO,39.2676,-93.8313
Gibsland,LA,32.5395,-93.0541
Latimer,IA,42.763,-93.3658
Leming,TX,29.0683,-98.4722
Weiner,AR,35.6197,-90.9054
New Hope,TX,33.2116,-96.5635
Bloomingburg,NY,41.5519,-74.4436
Cochiti,NM,35.6104,-106.3501
Jacksonville,PA,40.5615,-79.2997
Paradise,UT,41.5683,-111.8334
North Middletown,KY,38.1425,-84.1102
Penn,PA,40.3293,-79.642
Desha,AR,35.7305,-91.6856
Lake View,SC,34.3405,-79.1664
Manokotak,AK,58.893,-158.9109
Crossville,IL,38.1626,-88.0643
Roby,TX,32.746,-100.3795
Hungry Horse,MT,48.3843,-114.0652
Shoals,IN,38.6669,-86.7938
Launiupoko,HI,20.8541,-156.6424
Ellsinore,MO,36.9328,-90.7477
Fultonville,NY,42.9463,-74.3704
Minong,WI,46.0978,-91.8263
Onley,VA,37.6915,-75.718
Hartman,AR,35.4353,-93.6235
Round Hill,VA,39.1319,-77.7681
La France,SC,34.6115,-82.7667
Greenbush,MN,48.7011,-96.1835
Arlington,IN,39.6458,-85.5797
Courtdale,PA,41.2849,-75.9143
Castalian Springs,TN,36.4012,-86.3067
Eads,CO,38.4814,-102.7797
Surfside Beach,TX,28.9559,-95.2836
Shoshoni,WY,43.2381,-108.1068
Hebron,ND,46.9023,-102.0444
Laytonsville,MD,39.2088,-77.1415
Kellogg,IA,41.7181,-92.9072
Union Grove,TX,32.5798,-94.9095
Norborne,MO,39.3024,-93.6759
Hopkinton,IA,42.3428,-91.249
Cloverdale,MS,31.496,-91.4152
Elysian,MN,44.2067,-93.6764
Perdido,AL,31.0034,-87.6323
Wyocena,WI,43.4931,-89.3099
Oljato-Monument Valley,UT,37.0309,-110.2512
Carthage,IN,39.7366,-85.5715
Newtonville,NJ,39.5633,-74.8559
Yankeetown,FL,29.0334,-82.7326
Armour,SD,43.319,-98.3448
New Hartford,IA,42.5682,-92.6214
Mesquite,NM,32.167,-106.6885
North,SC,33.6164,-81.103
Star Prairie,WI,45.1975,-92.5321
Davenport,OK,35.7094,-96.7645
Vineland,MN,46.1832,-93.7822
Findlay,IL,39.5223,-88.7546
Onaway,MI,45.3589,-84.2274
Mount Jewett,PA,41.7246,-78.6443
Keystone,IA,41.9995,-92.1982
Glenwood,UT,38.7625,-111.9876
Reno Beach,OH,41.6607,-83.2659
Port Vincent,LA,30.3385,-90.8424
Kiowa,CO,39.3436,-104.458
Furman,SC,32.6813,-81.1877
Attapulgus,GA,30.7495,-84.4839
Brookfield,NJ,40.8163,-75.0645
Bancroft,WI,44.3093,-89.5073
Charlotte Court House,VA,37.0563,-78.6377
South Canal,OH,41.1761,-80.9866
Wellsburg,IA,42.4339,-92.9266
Pinckard,AL,31.3173,-85.543
Sewickley Hills,PA,40.568,-80.1271
Wibaux,MT,46.9865,-104.1899
Geyserville,CA,38.7173,-122.9034
Juliaetta,ID,46.574,-116.7096
Diamond City,AR,36.4574,-92.9129
Sycamore Hills,MO,38.7013,-90.349
Deemston,PA,40.0273,-80.0334
Empire,CO,39.7595,-105.6825
Lytle Creek,CA,34.2499,-117.5044
Wadesville,IN,38.1025,-87.7861
Elkview,WV,38.4327,-81.4771
Copalis Beach,WA,47.1205,-124.1721
Niantic,IL,39.8541,-89.1653
Eckhart Mines,MD,39.6552,-78.8941
Faulkton,SD,45.0342,-99.1266
Park City,KY,37.0934,-86.0486
Wonewoc,WI,43.6531,-90.2239
Holden,WV,37.8238,-82.0788
Ozark Acres,AR,36.3,-91.3871
Healy,AK,63.9454,-149.0151
Edgewater,AL,33.5287,-86.9572
Valley Head,AL,34.5558,-85.6224
Mamers,NC,35.416,-78.939
George,WA,47.0846,-119.86
Finger,TN,35.357,-88.6169
Rhinecliff,NY,41.922,-73.9439
Oconomowoc Lake,WI,43.0975,-88.4521
Augusta,IL,40.2307,-90.95
East Bernstadt,KY,37.1923,-84.1209
Morris Run,PA,41.6773,-77.018
Marble,MN,47.328,-93.294
Lanesboro,PA,41.9624,-75.5826
McKenna,WA,46.9365,-122.5501
Duck,NC,36.1836,-75.7559
Santa Maria,TX,26.0767,-97.8465
Pinewood,SC,33.7396,-80.462
Startex,SC,34.9305,-82.0942
Smelterville,ID,47.5426,-116.1775
New Deal,TX,33.7322,-101.8435
Rising Star,TX,32.0976,-98.9665
Hokah,MN,43.7599,-91.3498
Chapin,IL,39.7669,-90.4027
Kyle,SD,43.4245,-102.1801
Monterey Park,NM,34.7511,-106.653
Boonville,CA,39.0115,-123.374
Gillis,LA,30.3769,-93.1999
Titusville,NY,41.6663,-73.8633
New Florence,MO,38.9092,-91.4529
Martin,LA,32.0982,-93.2193
Powhatan,VA,37.5427,-77.9267
Paragon Estates,CO,39.9802,-105.1812
Blandinsville,IL,40.554,-90.8683
Cordova,IL,41.6775,-90.3218
Hermansville,MI,45.7093,-87.6079
Vanleer,TN,36.2358,-87.4446
Hooversville,PA,40.1504,-78.9132
Edgeley,ND,46.3625,-98.7126
Grenloch,NJ,39.7825,-75.0562
Holcomb,MO,36.4022,-90.0249
Billings,OK,36.5316,-97.4352
Talbotton,GA,32.6773,-84.5406
Wallace,SC,34.7201,-79.8479
Holly,CO,38.0554,-102.1247
Strykersville,NY,42.7063,-78.444
Diamondville,WY,41.7772,-110.5357
Pinehill,NM,34.8922,-108.4224
Brooks,OR,45.0508,-122.9575
Frisco,NC,35.2437,-75.6018
Coolville,OH,39.2191,-81.7989
Josephville,MO,38.8293,-90.7869
Bethel Springs,TN,35.2342,-88.6131
Laboratory,PA,40.1551,-80.2134
Alba,TX,32.7906,-95.6343
Lake of the Woods,IN,41.4241,-86.2289
Knoxville,AR,35.378,-93.363
Emlenton,PA,41.1806,-79.7073
Davis,WV,39.1266,-79.4609
Solis,TX,26.1708,-97.844
Sonoita,AZ,31.6646,-110.6427
Burke,TX,31.2345,-94.7665
Hardin,IL,39.1591,-90.6248
Sullivan,WI,43.0118,-88.5903
Barton,MD,39.5323,-79.0171
Mettawa,IL,42.2445,-87.9197
Washington Boro,PA,40.0017,-76.4671
Deep Run,NC,35.1415,-77.7162
Norwalk,WI,43.8342,-90.6269
Sharpsville,IN,40.3797,-86.0869
Harrah,WA,46.4061,-120.541
West City,IL,37.9962,-88.947
Corbin City,NJ,39.3046,-74.7199
Tumalo,OR,44.1561,-121.328
Rhine,GA,31.9891,-83.2
Centralhatchee,GA,33.3689,-85.1037
Martins Creek,PA,40.7816,-75.1912
Gideon,MO,36.4489,-89.9128
Whitesville,KY,37.683,-86.8701
Walker,IA,42.2874,-91.781
Gould,AR,33.9872,-91.5641
Dellwood,WI,43.9545,-89.9341
Mantua,OH,41.282,-81.2223
Vienna,MO,38.1874,-91.9501
Welch,OK,36.8743,-95.0946
Meridian Station,MS,32.5484,-88.609
Valley Bend,WV,38.7694,-79.928
Port Gibson,NY,43.0334,-77.1569
Iberia,MO,38.0887,-92.2961
Cedarville,NJ,39.3382,-75.2068
Englewood,PA,40.7814,-76.2449
Hemingway,SC,33.7534,-79.4462
Fairland,IN,39.5849,-85.8627
Paoli,OK,34.8265,-97.2627
Central,UT,37.415,-113.6262
Robin Glen-Indiantown,MI,43.4618,-83.8408
Leeton,MO,38.5834,-93.6953
Faison,NC,35.1164,-78.136
Chief Lake,WI,45.9209,-91.3303
Forkland,AL,32.6489,-87.8671
Bryson,TX,33.1636,-98.3894
Foxfield,CO,39.5881,-104.7857
Port Leyden,NY,43.5838,-75.3412
East Herkimer,NY,43.0316,-74.9636
Misenheimer,NC,35.4819,-80.287
Redbird Smith,OK,35.5635,-95.0252
Mill Creek,WV,38.7319,-79.9725
Elma,IA,43.2457,-92.4387
LaMoure,ND,46.3574,-98.2966
Sunfield,MI,42.7612,-84.9952
Blooming Grove,TX,32.0924,-96.7173
Green City,MO,40.2639,-92.9563
Kiowa,OK,34.723,-95.9025
Alhambra,IL,38.8878,-89.7362
Cousins Island,ME,43.7631,-70.1409
Browns Crossing,IN,39.4064,-86.5056
Van Bibber Lake,IN,39.7291,-86.9297
Takilma,OR,42.0409,-123.6223
Canal Lewisville,OH,40.299,-81.8402
Bevier,MO,39.7513,-92.5638
Matherville,IL,41.2594,-90.6055
Spring Lake,UT,40.006,-111.7503
West Woodstock,VT,43.6113,-72.5513
Rivergrove,OR,45.3851,-122.733
Central,AZ,32.8692,-109.7908
Ashland,MS,34.8341,-89.1778
Radcliffe,IA,42.3177,-93.4343
Kendall,WA,48.9156,-122.1336
Deer Lake,PA,40.6213,-76.0565
Dustin Acres,CA,35.2159,-119.375
Rose Bud,AR,35.3249,-92.081
Alta,CA,39.2138,-120.8033
Lime Lake,NY,42.4327,-78.4808
Fort Yukon,AK,66.5806,-145.2415
Hillsboro,IN,40.1089,-87.1577
Waikoloa Beach Resort,HI,19.9279,-155.8704
Piñas,PR,18.1902,-66.2332
Stonington,IL,39.6385,-89.1921
Pennsbury Village,PA,40.4283,-80.1011
Bandera,TX,29.7255,-99.0741
Aroma Park,IL,41.0788,-87.8011
Crofton,KY,37.0477,-87.4842
Lashmeet,WV,37.4228,-81.1967
Chauncey,OH,39.4007,-82.1271
Deer Creek,IL,40.6293,-89.3313
Beersheba Springs,TN,35.459,-85.6689
Hester,LA,30.0277,-90.771
Graford,TX,32.9374,-98.2474
Blairstown,IA,41.906,-92.0821
Anguilla,MS,32.9719,-90.8284
Earlville,NY,42.7401,-75.5436
Oscoda,MI,44.425,-83.3339
Evans Mills,NY,44.087,-75.8078
Peru,NE,40.4786,-95.7313
Hampton,NE,40.8812,-97.8876
Glenwood,NE,40.7555,-99.081
Newborn,GA,33.5164,-83.6959
Menno,SD,43.2386,-97.5774
Myton,UT,40.1933,-110.0624
Reddell,LA,30.6688,-92.4268
Pilot Knob,MO,37.6236,-90.6455
Verona,OH,39.9019,-84.4958
Clyde,CA,38.0253,-122.028
Trenton,TX,33.4272,-96.3409
Sonora,KY,37.5319,-85.8947
New Florence,PA,40.379,-79.0751
Bloomdale,OH,41.1716,-83.5534
Paris,PA,40.4104,-80.5067
Oxford,NE,40.253,-99.6323
Rossiter,PA,40.899,-78.9355
Bingen,WA,45.7139,-121.4704
Bucklin,KS,37.5488,-99.6343
Dividing Creek,NJ,39.2709,-75.1007
Leesburg,IN,41.3307,-85.849
Kensington,KS,39.7667,-99.0329
Middleville,NY,43.1384,-74.9707
Dana,IN,39.8072,-87.4945
Silverton,ID,47.4958,-115.9604
Britton,MI,41.9877,-83.8304
Unionville,PA,39.8977,-75.7304
Dove Creek,CO,37.7668,-108.9071
Bennington,KS,39.0334,-97.5932
Ansonville,NC,35.1041,-80.1097
La Crosse,IN,41.3177,-86.8896
Lake Latonka,PA,41.283,-80.1831
Cove,OR,45.2964,-117.8102
North Philipsburg,PA,40.9092,-78.2087
Center City,MN,45.3942,-92.8142
Prinsburg,MN,44.9349,-95.187
McDonald Chapel,AL,33.519,-86.9385
Auxier,KY,37.7356,-82.7663
Blanchard,ID,48.0152,-116.9928
Alda,NE,40.8666,-98.468
Macksville,KS,37.9572,-98.9689
Verplanck,NY,41.2552,-73.9621
Queen City,MO,40.4126,-92.5663
Adair,OK,36.4365,-95.2734
Grimesland,NC,35.5685,-77.2025
Beverly Shores,IN,41.685,-86.9804
Chaumont,NY,44.0676,-76.1302
Waverly Hall,GA,32.6837,-84.7378
Mortons Gap,KY,37.2402,-87.4668
Fremont,WI,44.2602,-88.8715
Franklin,IL,39.6205,-90.0477
West Decatur,PA,40.929,-78.2827
Savona,NY,42.283,-77.2238
Richburg,NY,42.0887,-78.1565
Franklin,KS,37.523,-94.6994
Bristol,TX,32.455,-96.5672
Noble,IL,38.6974,-88.2232
Malta,OH,39.6515,-81.864
Fieldsboro,NJ,40.1364,-74.7315
North Santee,SC,33.5368,-80.4182
Pendleton,TX,31.1953,-97.3368
